tender_id,tender_risk_score,tender_risk_level,vendor_count,max_vendor_risk,avg_vendor_risk,high_risk_vendors,suspicious_vendors,judul,instansi,tanggal,nilai_hps,sumber
NORMAL-2024-00368,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 368,Dinas Cipta Karya Jakarta Selatan,2024-04-04,15249075076.0,demo
NORMAL-2024-00369,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 369,Dinas PU DKI Jakarta,2024-03-11,44481210194.0,demo
NORMAL-2024-00370,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 370,Dinas Bina Marga Jakarta Utara,2024-05-11,35701953099.0,demo
NORMAL-2024-00371,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 371,Dinas Cipta Karya Jakarta Selatan,2023-05-04,18794505285.0,demo
NORMAL-2024-00372,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 372,Kementerian PUPR — Balai Besar,2023-01-03,6555231322.0,demo
NORMAL-2024-00373,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 373,Kementerian PUPR — Balai Besar,2023-06-02,43384104852.0,demo
NORMAL-2024-00374,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 374,BPTJ DKI Jakarta,2024-07-28,32435404041.0,demo
NORMAL-2024-00375,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 375,Dinas PU DKI Jakarta,2023-12-15,22132362280.0,demo
NORMAL-2024-00376,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 376,Dinas PU DKI Jakarta,2023-11-02,19802015706.0,demo
NORMAL-2024-00377,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 377,Dinas SDA DKI Jakarta,2024-04-20,27879493733.0,demo
NORMAL-2024-00378,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 378,Dinas Bina Marga Jakarta Utara,2023-11-08,28628159055.0,demo
NORMAL-2024-00379,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 379,Dinas PU DKI Jakarta,2023-03-03,46708587394.0,demo
NORMAL-2024-00380,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 380,Satuan Kerja PUPR DKI,2023-08-04,30717042819.0,demo
NORMAL-2024-00381,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 381,Dinas PU DKI Jakarta,2023-01-10,33798967004.0,demo
NORMAL-2024-00382,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 382,Dinas Bina Marga Jakarta Utara,2024-12-14,49197877317.0,demo
NORMAL-2024-00383,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 383,Dinas Cipta Karya Jakarta Selatan,2024-09-20,31449209631.0,demo
NORMAL-2024-00384,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 384,Dinas Perumahan Rakyat DKI Jakarta,2024-06-19,36580493884.0,demo
NORMAL-2024-00385,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 385,Satuan Kerja PUPR DKI,2023-10-08,6525025976.0,demo
NORMAL-2024-00386,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 386,Dinas SDA DKI Jakarta,2023-11-15,3610784169.0,demo
NORMAL-2024-00387,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 387,Satuan Kerja PUPR DKI,2023-11-17,44559144959.0,demo
NORMAL-2024-00388,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 388,Dinas PU DKI Jakarta,2024-04-09,26102038180.0,demo
NORMAL-2024-00389,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 389,Dinas SDA DKI Jakarta,2023-11-15,29391463111.0,demo
NORMAL-2024-00390,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 390,Kementerian PUPR — Balai Besar,2024-12-12,34746129804.0,demo
NORMAL-2024-00391,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 391,Dinas SDA DKI Jakarta,2024-01-20,10663159835.0,demo
NORMAL-2024-00392,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 392,Dinas Perumahan Rakyat DKI Jakarta,2023-10-18,9120257153.0,demo
NORMAL-2024-00393,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 393,BPTJ DKI Jakarta,2024-04-12,12387421677.0,demo
NORMAL-2024-00394,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 394,Dinas Perumahan Rakyat DKI Jakarta,2023-02-17,38272577550.0,demo
NORMAL-2024-00395,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 395,Dinas SDA DKI Jakarta,2024-05-25,26185172126.0,demo
NORMAL-2024-00396,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 396,Dinas Perumahan Rakyat DKI Jakarta,2024-04-07,43226829053.0,demo
NORMAL-2024-00397,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 397,Satuan Kerja PUPR DKI,2024-01-12,40322971032.0,demo
NORMAL-2024-00398,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 398,Dinas SDA DKI Jakarta,2023-02-09,27528289969.0,demo
NORMAL-2024-00399,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 399,Satuan Kerja PUPR DKI,2024-02-20,41182135148.0,demo
NORMAL-2024-00400,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 400,Dinas Bina Marga Jakarta Utara,2024-08-14,43750635433.0,demo
NORMAL-2024-00401,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 401,Dinas Bina Marga Jakarta Utara,2023-12-05,28625448798.0,demo
NORMAL-2024-00402,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 402,Satuan Kerja PUPR DKI,2023-10-18,10691668671.0,demo
NORMAL-2024-00403,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 403,Dinas Perumahan Rakyat DKI Jakarta,2023-05-14,43587228851.0,demo
NORMAL-2024-00404,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 404,Dinas Perumahan Rakyat DKI Jakarta,2024-06-22,16780127414.0,demo
NORMAL-2024-00405,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 405,Dinas Bina Marga Jakarta Utara,2024-12-16,28646455662.0,demo
NORMAL-2024-00406,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 406,Dinas SDA DKI Jakarta,2024-02-24,22821331178.0,demo
NORMAL-2024-00407,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 407,Kementerian PUPR — Balai Besar,2024-05-11,23337171401.0,demo
NORMAL-2024-00408,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 408,Dinas Cipta Karya Jakarta Selatan,2023-07-01,15060160359.0,demo
NORMAL-2024-00409,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 409,Kementerian PUPR — Balai Besar,2023-02-23,30111164844.0,demo
NORMAL-2024-00410,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 410,Dinas Perumahan Rakyat DKI Jakarta,2024-11-27,33612998047.0,demo
NORMAL-2024-00411,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 411,Satuan Kerja PUPR DKI,2024-03-14,6479796089.0,demo
NORMAL-2024-00412,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 412,Dinas Cipta Karya Jakarta Selatan,2023-08-12,20849293377.0,demo
NORMAL-2024-00413,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 413,Dinas PU DKI Jakarta,2024-09-15,45649111122.0,demo
NORMAL-2024-00414,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 414,Satuan Kerja PUPR DKI,2023-07-29,32280925400.0,demo
NORMAL-2024-00415,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 415,Dinas Perumahan Rakyat DKI Jakarta,2023-12-06,17465056565.0,demo
NORMAL-2024-00416,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 416,Kementerian PUPR — Balai Besar,2023-03-13,47706228901.0,demo
NORMAL-2024-00417,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 417,Kementerian PUPR — Balai Besar,2023-11-15,8625861173.0,demo
NORMAL-2024-00418,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 418,Satuan Kerja PUPR DKI,2023-06-21,23800317487.0,demo
NORMAL-2024-00419,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 419,Kementerian PUPR — Balai Besar,2023-03-15,16995089920.0,demo
NORMAL-2024-00420,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 420,Dinas SDA DKI Jakarta,2024-06-05,35601859038.0,demo
NORMAL-2024-00421,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 421,Satuan Kerja PUPR DKI,2024-02-12,35450453706.0,demo
NORMAL-2024-00422,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 422,BPTJ DKI Jakarta,2024-02-26,37746881477.0,demo
NORMAL-2024-00423,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 423,Kementerian PUPR — Balai Besar,2023-07-06,25379380758.0,demo
NORMAL-2024-00424,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 424,Satuan Kerja PUPR DKI,2024-03-27,31528450289.0,demo
NORMAL-2024-00425,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 425,Satuan Kerja PUPR DKI,2024-09-09,26243669017.0,demo
NORMAL-2024-00426,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 426,Dinas SDA DKI Jakarta,2023-04-13,652690818.0,demo
NORMAL-2024-00427,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 427,Kementerian PUPR — Balai Besar,2023-08-28,30534769308.0,demo
NORMAL-2024-00428,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 428,Dinas Cipta Karya Jakarta Selatan,2023-11-05,41701528496.0,demo
NORMAL-2024-00429,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 429,Dinas Cipta Karya Jakarta Selatan,2024-11-12,7219943406.0,demo
NORMAL-2024-00430,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 430,BPTJ DKI Jakarta,2023-03-31,6013434856.0,demo
NORMAL-2024-00431,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 431,Dinas SDA DKI Jakarta,2024-11-26,46729295678.0,demo
NORMAL-2024-00432,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 432,Dinas Bina Marga Jakarta Utara,2024-09-07,14527944853.0,demo
NORMAL-2024-00433,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 433,Dinas PU DKI Jakarta,2023-07-03,42910550435.0,demo
NORMAL-2024-00434,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 434,BPTJ DKI Jakarta,2024-04-13,32904382267.0,demo
NORMAL-2024-00435,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 435,Kementerian PUPR — Balai Besar,2023-07-03,47280628227.0,demo
NORMAL-2024-00436,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 436,BPTJ DKI Jakarta,2024-12-05,30009696221.0,demo
NORMAL-2024-00437,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 437,Kementerian PUPR — Balai Besar,2024-10-18,33605214387.0,demo
NORMAL-2024-00438,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 438,Kementerian PUPR — Balai Besar,2023-03-07,26185605239.0,demo
NORMAL-2024-00439,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 439,Dinas Cipta Karya Jakarta Selatan,2023-05-08,25554341382.0,demo
NORMAL-2024-00440,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 440,Dinas SDA DKI Jakarta,2024-09-12,27141369598.0,demo
NORMAL-2024-00441,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 441,Dinas Bina Marga Jakarta Utara,2024-09-29,21389743087.0,demo
NORMAL-2024-00442,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 442,Dinas Bina Marga Jakarta Utara,2023-11-20,49626225077.0,demo
NORMAL-2024-00443,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 443,Dinas Perumahan Rakyat DKI Jakarta,2024-01-23,47613251602.0,demo
NORMAL-2024-00444,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 444,BPTJ DKI Jakarta,2024-09-14,5403774544.0,demo
NORMAL-2024-00445,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 445,Satuan Kerja PUPR DKI,2024-05-03,29819351143.0,demo
NORMAL-2024-00446,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 446,Kementerian PUPR — Balai Besar,2023-12-29,40024210488.0,demo
NORMAL-2024-00447,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 447,Dinas PU DKI Jakarta,2024-03-10,34013136623.0,demo
NORMAL-2024-00448,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 448,Dinas Perumahan Rakyat DKI Jakarta,2023-06-29,4218557516.0,demo
NORMAL-2024-00449,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 449,BPTJ DKI Jakarta,2024-05-09,15030479454.0,demo
NORMAL-2024-00450,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 450,Kementerian PUPR — Balai Besar,2023-02-28,18109331163.0,demo
NORMAL-2024-00451,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 451,Satuan Kerja PUPR DKI,2023-07-06,27053155543.0,demo
NORMAL-2024-00452,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 452,Dinas Bina Marga Jakarta Utara,2024-11-13,10350100245.0,demo
NORMAL-2024-00453,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 453,Dinas Bina Marga Jakarta Utara,2023-12-19,25250046106.0,demo
NORMAL-2024-00454,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 454,Dinas Bina Marga Jakarta Utara,2023-07-13,49631307586.0,demo
NORMAL-2024-00455,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 455,Dinas PU DKI Jakarta,2023-11-08,5947719997.0,demo
NORMAL-2024-00456,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 456,Kementerian PUPR — Balai Besar,2024-01-08,17046966285.0,demo
NORMAL-2024-00457,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 457,Dinas SDA DKI Jakarta,2023-09-01,32687292994.0,demo
NORMAL-2024-00458,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 458,Dinas Cipta Karya Jakarta Selatan,2023-03-18,47119991146.0,demo
NORMAL-2024-00459,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 459,Dinas PU DKI Jakarta,2023-06-20,30158106283.0,demo
NORMAL-2024-00460,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 460,BPTJ DKI Jakarta,2023-11-07,42697516388.0,demo
NORMAL-2024-00461,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 461,Dinas Perumahan Rakyat DKI Jakarta,2024-07-01,6251149487.0,demo
NORMAL-2024-00462,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 462,Satuan Kerja PUPR DKI,2024-10-31,13238585856.0,demo
NORMAL-2024-00463,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 463,BPTJ DKI Jakarta,2023-01-22,15852930934.0,demo
NORMAL-2024-00464,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 464,Dinas PU DKI Jakarta,2024-09-09,5436632184.0,demo
NORMAL-2024-00465,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 465,Dinas Cipta Karya Jakarta Selatan,2023-07-27,7391889872.0,demo
NORMAL-2024-00466,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 466,Dinas SDA DKI Jakarta,2024-11-02,14698887260.0,demo
NORMAL-2024-00467,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 467,BPTJ DKI Jakarta,2023-12-23,43832407327.0,demo
NORMAL-2024-00468,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 468,Kementerian PUPR — Balai Besar,2023-03-10,6101619699.0,demo
NORMAL-2024-00469,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 469,Kementerian PUPR — Balai Besar,2024-06-29,27042521828.0,demo
NORMAL-2024-00470,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 470,Dinas SDA DKI Jakarta,2024-07-25,23959354333.0,demo
NORMAL-2024-00471,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 471,Dinas Perumahan Rakyat DKI Jakarta,2023-08-04,41477179483.0,demo
NORMAL-2024-00472,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 472,Dinas Cipta Karya Jakarta Selatan,2024-05-03,41953141130.0,demo
NORMAL-2024-00473,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 473,BPTJ DKI Jakarta,2024-04-26,20870362921.0,demo
NORMAL-2024-00474,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 474,BPTJ DKI Jakarta,2024-08-08,25342685656.0,demo
NORMAL-2024-00475,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 475,Dinas Cipta Karya Jakarta Selatan,2023-03-21,18453730642.0,demo
NORMAL-2024-00476,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 476,Kementerian PUPR — Balai Besar,2023-02-16,2878420596.0,demo
NORMAL-2024-00477,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 477,Dinas Cipta Karya Jakarta Selatan,2023-12-06,20660684782.0,demo
NORMAL-2024-00478,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 478,Dinas SDA DKI Jakarta,2024-04-03,39374916997.0,demo
NORMAL-2024-00479,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 479,Dinas Bina Marga Jakarta Utara,2023-11-13,27583234597.0,demo
NORMAL-2024-00480,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 480,Kementerian PUPR — Balai Besar,2023-09-22,49314093816.0,demo
NORMAL-2024-00481,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 481,Dinas SDA DKI Jakarta,2024-01-18,4632782133.0,demo
NORMAL-2024-00482,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 482,Dinas Cipta Karya Jakarta Selatan,2023-12-24,23560941005.0,demo
NORMAL-2024-00483,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 483,Dinas PU DKI Jakarta,2024-09-07,38823173417.0,demo
NORMAL-2024-00484,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 484,BPTJ DKI Jakarta,2024-10-12,9217228145.0,demo
NORMAL-2024-00485,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 485,Satuan Kerja PUPR DKI,2023-12-17,48186605567.0,demo
NORMAL-2024-00486,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 486,Dinas Bina Marga Jakarta Utara,2023-11-28,33371115504.0,demo
NORMAL-2024-00487,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 487,Dinas Bina Marga Jakarta Utara,2024-09-07,19189050288.0,demo
NORMAL-2024-00488,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 488,Satuan Kerja PUPR DKI,2024-06-19,48716472912.0,demo
NORMAL-2024-00489,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 489,Dinas Cipta Karya Jakarta Selatan,2023-03-31,40394018247.0,demo
NORMAL-2024-00490,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 490,Dinas PU DKI Jakarta,2024-11-14,14850270731.0,demo
NORMAL-2024-00491,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 491,BPTJ DKI Jakarta,2023-10-02,44040554461.0,demo
NORMAL-2024-00492,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 492,Dinas Bina Marga Jakarta Utara,2024-08-08,49645041680.0,demo
NORMAL-2024-00493,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 493,Dinas Bina Marga Jakarta Utara,2024-03-23,11932990461.0,demo
NORMAL-2024-00494,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 494,Dinas SDA DKI Jakarta,2023-07-11,12366233269.0,demo
NORMAL-2024-00495,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 495,Dinas Cipta Karya Jakarta Selatan,2023-04-24,23226822320.0,demo
NORMAL-2024-00496,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 496,Dinas Bina Marga Jakarta Utara,2023-11-02,1001944436.0,demo
NORMAL-2024-00497,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 497,Dinas Cipta Karya Jakarta Selatan,2023-07-17,30502483323.0,demo
NORMAL-2024-00498,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 498,Satuan Kerja PUPR DKI,2023-07-17,12879610848.0,demo
NORMAL-2024-00499,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 499,Kementerian PUPR — Balai Besar,2024-03-09,30018324308.0,demo
NORMAL-2024-00500,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 500,Dinas SDA DKI Jakarta,2024-02-12,1982027543.0,demo
NORMAL-2024-00501,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 501,Dinas SDA DKI Jakarta,2023-08-07,23536143047.0,demo
NORMAL-2024-00502,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 502,Satuan Kerja PUPR DKI,2023-11-22,40763026482.0,demo
